,zip,asian_d,black_d,hispanic_d,native_d,native_h_d,Unknown,white_d,total,p_white_d,p_black_d,p_hispanic_d,p_native_d,p_native_h_d,p_Unknown_d,p_asian_d,population,white,black,native,asian,native_h,mixed,hispanic,p_white,p_black,p_native,p_asian,p_native_h,p_mixed,p_hispanic,white_popp,black_popp,hispanic_popp,native_popp,asian_popp,white_prop,black_prop,hispanic_prop,native_perc_prop,asian_perc_prop
2708,65681,0,0,0,0,0,0,1,1,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1981.0,1867.0,25.0,0.0,0.0,0.0,89.0,32.0,0.9424533064109036,0.012619888944977285,0.0,0.0,0.0,0.044926804644119134,0.016153457849570924,0.0005356186395286556,0.0,0.0,,,1.0610605249062668,0.0,0.0,,
2709,65708,0,0,0,0,0,0,1,1,1.0,0.0,0.0,0.0,0.0,0.0,0.0,12999.0,11606.0,1.0,15.0,46.0,0.0,126.0,2994.0,0.8928379106085084,7.692899453804139e-05,0.0011539349180706207,0.0035387337487499037,0.0,0.009693053311793215,0.2303254096468959,8.616232982939858e-05,0.0,0.0,0.0,0.0,1.1200241254523522,0.0,0.0,0.0,0.0
2710,65717,0,0,0,0,0,0,1,1,1.0,0.0,0.0,0.0,0.0,0.0,0.0,3023.0,2911.0,34.0,12.0,0.0,0.0,38.0,35.0,0.9629507112140258,0.011247105524313596,0.0039695666556400925,0.0,0.0,0.01257029440952696,0.011577902745616937,0.00034352456200618345,0.0,0.0,0.0,,1.0384747509446925,0.0,0.0,0.0,
2711,65721,0,0,0,0,0,0,1,1,1.0,0.0,0.0,0.0,0.0,0.0,0.0,30586.0,29458.0,221.0,181.0,160.0,0.0,513.0,833.0,0.96312038187406,0.007225528019355261,0.005917740142548878,0.005231151507225528,0.0,0.01677237952004185,0.027234682534492904,3.394663588838346e-05,0.0,0.0,0.0,0.0,1.0382918052820966,0.0,0.0,0.0,0.0
2712,65738,0,0,0,0,0,0,1,1,1.0,0.0,0.0,0.0,0.0,0.0,0.0,18037.0,17253.0,104.0,101.0,234.0,0.0,330.0,455.0,0.9565337916504962,0.005765925597383157,0.005599600820535565,0.012973332594112102,0.0,0.018295725453235018,0.02522592448855131,5.79609343302614e-05,0.0,0.0,0.0,0.0,1.045441372514925,0.0,0.0,0.0,0.0
2713,65757,0,0,0,0,0,0,1,1,1.0,0.0,0.0,0.0,0.0,0.0,0.0,7012.0,6775.0,60.0,31.0,39.0,0.0,107.0,7.0,0.9662007986309185,0.008556759840273816,0.004420992584141472,0.005561893896177981,0.0,0.015259555048488306,0.0009982886480319453,0.00014760147601476016,0.0,0.0,0.0,0.0,1.0349815498154982,0.0,0.0,0.0,0.0
2714,65769,0,0,0,0,0,0,1,1,1.0,0.0,0.0,0.0,0.0,0.0,0.0,3198.0,3051.0,0.0,14.0,0.0,0.0,82.0,256.0,0.9540337711069419,0.0,0.004377736085053158,0.0,0.0,0.02564102564102564,0.08005003126954346,0.00032776138970829236,,0.0,0.0,,1.048180924287119,,0.0,0.0,
2715,65802,0,1,0,0,0,0,2,3,0.6666666666666666,0.3333333333333333,0.0,0.0,0.0,0.0,0.0,45270.0,40155.0,1989.0,387.0,211.0,82.0,1736.0,2061.0,0.8870112657388999,0.043936381709741554,0.008548707753479125,0.004660923348796113,0.0018113540976364038,0.03834769162800972,0.045526838966202784,4.980699788320259e-05,0.0005027652086475615,0.0,0.0,0.0,0.7515875980575271,7.586726998491703,0.0,0.0,0.0
2716,65803,0,0,0,0,0,1,4,5,0.8,0.0,0.0,0.0,0.0,0.2,0.0,41576.0,37837.0,2141.0,139.0,219.0,13.0,917.0,1303.0,0.9100683086395998,0.05149605541658649,0.0033432749663267268,0.005267461997306138,0.00031268039253415435,0.022055993842601502,0.03134019626707716,0.00010571662658244575,0.0,0.0,0.0,0.0,0.879054893358353,0.0,0.0,0.0,0.0
2717,65806,0,0,0,0,0,0,1,1,1.0,0.0,0.0,0.0,0.0,0.0,0.0,11471.0,9314.0,1048.0,101.0,671.0,20.0,299.0,638.0,0.8119605962862871,0.09136082294481737,0.008804812134949002,0.05849533606485921,0.001743527155435446,0.026065730973759915,0.055618516258390725,0.00010736525660296328,0.0,0.0,0.0,0.0,1.2315868584925918,0.0,0.0,0.0,0.0
2718,65807,0,0,0,0,0,2,1,3,0.3333333333333333,0.0,0.0,0.0,0.0,0.6666666666666666,0.0,57350.0,49919.0,2383.0,246.0,1941.0,208.0,2113.0,2801.0,0.8704272013949433,0.04155187445510026,0.004289450741063645,0.03384481255448998,0.0036268526591107238,0.03684394071490846,0.04884045335658239,2.0032452573168534e-05,0.0,0.0,0.0,0.0,0.38295371835707176,0.0,0.0,0.0,0.0
2719,66030,0,0,0,0,0,0,1,1,1.0,0.0,0.0,0.0,0.0,0.0,0.0,22996.0,20194.0,969.0,73.0,472.0,29.0,944.0,1672.0,0.8781527222125587,0.04213776308923291,0.0031744651243694557,0.02052530874934771,0.0012610888850234823,0.04105061749869542,0.07270829709514698,4.951965930474398e-05,0.0,0.0,0.0,0.0,1.1387540853718927,0.0,0.0,0.0,0.0
2720,66048,0,1,0,0,0,0,1,2,0.5,0.5,0.0,0.0,0.0,0.0,0.0,35958.0,27932.0,4664.0,206.0,579.0,98.0,1659.0,2697.0,0.7767951498971022,0.1297068802491796,0.005728905945825685,0.016102119138995494,0.002725401857722899,0.04613716002002336,0.0750041715334557,3.580123156236574e-05,0.0002144082332761578,0.0,0.0,0.0,0.6436703422597737,3.8548456260720414,0.0,0.0,0.0
2721,66061,0,0,0,0,0,0,2,2,1.0,0.0,0.0,0.0,0.0,0.0,0.0,60652.0,51621.0,3327.0,285.0,2027.0,57.0,2119.0,8932.0,0.8511013651652047,0.05485392072808811,0.004698938204840731,0.03342016751302513,0.0009397876409681462,0.03493701774055266,0.14726637208995583,3.874392204722884e-05,0.0,0.0,0.0,0.0,1.1749481800042618,0.0,0.0,0.0,0.0
2722,66062,0,0,0,0,0,0,1,1,1.0,0.0,0.0,0.0,0.0,0.0,0.0,78805.0,68316.0,3376.0,134.0,4177.0,19.0,2289.0,5687.0,0.8668993084195166,0.04283992132478904,0.0017003997208298966,0.053004250999302074,0.0002411014529534928,0.02904638030581816,0.07216547173402703,1.4637859359447275e-05,0.0,0.0,0.0,0.0,1.1535365068212424,0.0,0.0,0.0,0.0
2723,66067,0,0,0,0,0,0,1,1,1.0,0.0,0.0,0.0,0.0,0.0,0.0,15383.0,14219.0,267.0,74.0,0.0,0.0,422.0,664.0,0.9243320548657609,0.017356822466358966,0.004810505103035819,0.0,0.0,0.027432880452447506,0.04316453227588897,7.032843378577959e-05,0.0,0.0,0.0,,1.0818622969266476,0.0,0.0,0.0,
2724,66101,0,0,1,0,0,0,0,1,0.0,0.0,1.0,0.0,0.0,0.0,0.0,12481.0,5265.0,4048.0,154.0,773.0,7.0,355.0,4877.0,0.4218411986219053,0.3243329861389312,0.012338754907459339,0.06193413989263681,0.0005608524957936063,0.028443233715247176,0.39075394599791685,0.0,0.0,0.0002050440844781628,0.0,0.0,0.0,0.0,2.55915521837195,0.0,0.0
2725,66102,0,1,1,0,0,1,0,3,0.0,0.3333333333333333,0.3333333333333333,0.0,0.0,0.3333333333333333,0.0,31234.0,17306.0,6088.0,199.0,2288.0,7.0,1715.0,14488.0,0.5540756867516168,0.19491579688800667,0.006371262086188129,0.07325350579496702,0.00022411474675033618,0.05490811295383236,0.46385349298841005,0.0,0.000164257555847569,6.902263942573165e-05,0.0,0.0,0.0,1.7101401664476563,0.7186177066077674,0.0,0.0
2726,66103,0,0,1,0,0,0,0,1,0.0,0.0,1.0,0.0,0.0,0.0,0.0,13687.0,10202.0,1610.0,31.0,662.0,0.0,322.0,4488.0,0.7453788266238036,0.11762986775772631,0.002264922919558705,0.048367063637027835,0.0,0.023525973551545263,0.32790238912837,0.0,0.0,0.0002228163992869875,0.0,0.0,0.0,0.0,3.0496880570409983,0.0,0.0
2727,66104,0,0,0,0,0,0,1,1,1.0,0.0,0.0,0.0,0.0,0.0,0.0,25826.0,10128.0,12732.0,304.0,848.0,199.0,583.0,5555.0,0.392162936575544,0.4929915588941377,0.011771083404321227,0.03283512739100131,0.007705413149539224,0.022574150081313405,0.2150933168125145,9.873617693522907e-05,0.0,0.0,0.0,0.0,2.549960505529226,0.0,0.0,0.0,0.0
2728,66106,0,0,0,0,0,0,1,1,1.0,0.0,0.0,0.0,0.0,0.0,0.0,24275.0,19375.0,2664.0,141.0,277.0,0.0,680.0,8071.0,0.7981462409886715,0.10974253347064881,0.005808444902162719,0.01141091658084449,0.0,0.028012358393408855,0.33248197734294543,5.161290322580645e-05,0.0,0.0,0.0,0.0,1.2529032258064516,0.0,0.0,0.0,0.0
2729,66111,0,0,0,0,0,0,1,1,1.0,0.0,0.0,0.0,0.0,0.0,0.0,9702.0,8096.0,841.0,20.0,137.0,0.0,430.0,1111.0,0.8344671201814059,0.08668315811172954,0.0020614306328592042,0.01412079983508555,0.0,0.044320758606472895,0.1145124716553288,0.00012351778656126481,0.0,0.0,0.0,0.0,1.1983695652173914,0.0,0.0,0.0,0.0
2730,66112,0,1,0,0,0,0,0,1,0.0,1.0,0.0,0.0,0.0,0.0,0.0,13025.0,5780.0,5229.0,72.0,449.0,67.0,607.0,1982.0,0.4437619961612284,0.4014587332053743,0.005527831094049904,0.0344721689059501,0.0051439539347408825,0.046602687140115166,0.15216890595009597,0.0,0.00019124115509657678,0.0,0.0,0.0,0.0,2.4909160451329124,0.0,0.0,0.0
2731,66204,0,1,0,0,0,0,0,1,0.0,1.0,0.0,0.0,0.0,0.0,0.0,19954.0,17153.0,1404.0,32.0,680.0,12.0,478.0,2643.0,0.8596271424275834,0.07036183221409241,0.0016036884835120778,0.034078380274631656,0.0006013831813170291,0.023955096722461662,0.13245464568507567,0.0,0.0007122507122507123,0.0,0.0,0.0,0.0,14.212250712250713,0.0,0.0,0.0
2732,66205,0,0,0,0,0,0,1,1,1.0,0.0,0.0,0.0,0.0,0.0,0.0,13865.0,12480.0,331.0,43.0,238.0,0.0,539.0,1183.0,0.9001081860800577,0.023873061666065634,0.003101334294987378,0.01716552470248828,0.0,0.03887486476739993,0.0853227551388388,8.012820512820513e-05,0.0,0.0,0.0,0.0,1.110977564102564,0.0,0.0,0.0,0.0
2733,66215,0,0,0,0,0,1,0,1,0.0,0.0,0.0,0.0,0.0,1.0,0.0,26051.0,23593.0,757.0,55.0,701.0,0.0,784.0,2826.0,0.905646616252735,0.029058385474645888,0.0021112433303903883,0.026908755901884764,0.0,0.030094814018655713,0.1084795209396952,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2734,66221,0,0,0,0,0,0,1,1,1.0,0.0,0.0,0.0,0.0,0.0,0.0,16785.0,14562.0,350.0,15.0,1502.0,0.0,283.0,466.0,0.8675603217158177,0.02085195114685731,0.0008936550491510277,0.08948465892165625,0.0,0.016860291927316057,0.027762883526958593,6.867188572998215e-05,0.0,0.0,0.0,0.0,1.1526576019777504,0.0,0.0,0.0,0.0
2735,66441,0,0,0,0,0,0,1,1,1.0,0.0,0.0,0.0,0.0,0.0,0.0,28670.0,19400.0,5306.0,347.0,918.0,267.0,2060.0,4221.0,0.6766655040111615,0.1850715033135682,0.012103243808859436,0.03201953261248692,0.009312870596442275,0.07185211021974189,0.14722706662016044,5.154639175257732e-05,0.0,0.0,0.0,0.0,1.4778350515463916,0.0,0.0,0.0,0.0
2736,66546,0,0,0,0,0,0,1,1,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1132.0,1091.0,11.0,0.0,0.0,0.0,30.0,76.0,0.9637809187279152,0.009717314487632508,0.0,0.0,0.0,0.026501766784452298,0.06713780918727916,0.0009165902841429881,0.0,0.0,,,1.0375802016498625,0.0,0.0,,
2737,66547,0,0,0,0,0,0,1,1,1.0,0.0,0.0,0.0,0.0,0.0,0.0,8322.0,7949.0,0.0,81.0,81.0,0.0,166.0,393.0,0.9551790434991588,0.0,0.00973323720259553,0.00973323720259553,0.0,0.019947128094208122,0.04722422494592646,0.0001258019876714052,,0.0,0.0,0.0,1.046924141401434,,0.0,0.0,0.0
2738,66603,0,0,0,0,0,0,1,1,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1626.0,897.0,352.0,54.0,0.0,0.0,260.0,293.0,0.551660516605166,0.21648216482164823,0.033210332103321034,0.0,0.0,0.15990159901599016,0.18019680196801968,0.0011148272017837235,0.0,0.0,0.0,,1.8127090301003346,0.0,0.0,0.0,
2739,66606,0,0,1,0,0,1,1,3,0.3333333333333333,0.0,0.3333333333333333,0.0,0.0,0.3333333333333333,0.0,11115.0,9190.0,710.0,168.0,60.0,0.0,638.0,1450.0,0.8268106162843005,0.06387764282501125,0.015114709851551956,0.005398110661268556,0.0,0.057399910031488977,0.13045434098065678,0.0001088139281828074,0.0,0.000689655172413793,0.0,0.0,0.4031556039173014,0.0,2.555172413793103,0.0,0.0
2740,66607,0,1,0,0,0,0,0,1,0.0,1.0,0.0,0.0,0.0,0.0,0.0,9584.0,5854.0,2057.0,164.0,29.0,0.0,1041.0,2933.0,0.6108096828046744,0.21462854757929883,0.017111853088480802,0.0030258764607679466,0.0,0.10861853088480801,0.3060308848080134,0.0,0.0004861448711716091,0.0,0.0,0.0,0.0,4.659212445308702,0.0,0.0,0.0
2741,66608,0,1,0,0,0,0,0,1,0.0,1.0,0.0,0.0,0.0,0.0,0.0,5404.0,4530.0,220.0,70.0,14.0,8.0,433.0,666.0,0.8382679496669134,0.04071058475203553,0.012953367875647668,0.0025906735751295338,0.0014803849000740192,0.08012583271650629,0.1232420429311621,0.0,0.004545454545454545,0.0,0.0,0.0,0.0,24.563636363636363,0.0,0.0,0.0
2742,66609,0,1,0,0,0,0,0,1,0.0,1.0,0.0,0.0,0.0,0.0,0.0,8289.0,6638.0,864.0,106.0,78.0,0.0,429.0,889.0,0.8008203643382796,0.10423452768729642,0.012788032332006273,0.009410061527325372,0.0,0.05175533840028954,0.10725057304861865,0.0,0.0011574074074074073,0.0,0.0,0.0,0.0,9.59375,0.0,0.0,0.0
2743,66762,0,0,0,0,0,0,1,1,1.0,0.0,0.0,0.0,0.0,0.0,0.0,24978.0,22338.0,858.0,139.0,663.0,0.0,777.0,1497.0,0.8943069901513332,0.03435022820081672,0.005564897109456322,0.026543358155176555,0.0,0.031107374489550806,0.059932740811914485,4.476676515355e-05,0.0,0.0,0.0,0.0,1.118184260005372,0.0,0.0,0.0,0.0
2744,67038,0,1,0,0,0,0,0,1,0.0,1.0,0.0,0.0,0.0,0.0,0.0,753.0,731.0,0.0,9.0,0.0,0.0,13.0,0.0,0.9707835325365206,0.0,0.01195219123505976,0.0,0.0,0.017264276228419653,0.0,0.0,inf,,0.0,,0.0,inf,,0.0,
2745,67045,0,0,0,0,0,0,1,1,1.0,0.0,0.0,0.0,0.0,0.0,0.0,3268.0,3035.0,10.0,3.0,0.0,0.0,158.0,134.0,0.9287025703794369,0.0030599755201958386,0.0009179926560587516,0.0,0.0,0.04834761321909425,0.04100367197062423,0.00032948929159802305,0.0,0.0,0.0,,1.0767710049423393,0.0,0.0,0.0,
2746,67050,0,0,0,0,0,0,1,1,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1506.0,1474.0,3.0,4.0,0.0,0.0,25.0,29.0,0.9787516600265604,0.00199203187250996,0.0026560424966799467,0.0,0.0,0.016600265604249667,0.019256308100929615,0.0006784260515603799,0.0,0.0,0.0,,1.021709633649932,0.0,0.0,0.0,
2747,67060,0,0,0,0,0,0,1,1,1.0,0.0,0.0,0.0,0.0,0.0,0.0,14122.0,13250.0,32.0,226.0,132.0,0.0,437.0,610.0,0.9382523721852429,0.002265967993202096,0.0160033989519898,0.009347117971958646,0.0,0.030944625407166124,0.04319501487041495,7.547169811320755e-05,0.0,0.0,0.0,0.0,1.0658113207547169,0.0,0.0,0.0,0.0
2748,67062,0,1,0,0,0,0,0,1,0.0,1.0,0.0,0.0,0.0,0.0,0.0,4364.0,4078.0,48.0,13.0,125.0,0.0,97.0,249.0,0.9344637946837764,0.010999083409715857,0.0029789184234647113,0.028643446379468376,0.0,0.022227314390467462,0.05705774518790101,0.0,0.020833333333333332,0.0,0.0,0.0,0.0,90.91666666666667,0.0,0.0,0.0
2749,67073,0,0,0,0,0,0,1,1,1.0,0.0,0.0,0.0,0.0,0.0,0.0,373.0,373.0,0.0,0.0,0.0,0.0,0.0,47.0,1.0,0.0,0.0,0.0,0.0,0.0,0.1260053619302949,0.002680965147453083,,0.0,,,1.0,,0.0,,
2750,67104,0,0,0,0,0,0,1,1,1.0,0.0,0.0,0.0,0.0,0.0,0.0,2622.0,2547.0,14.0,0.0,24.0,0.0,37.0,97.0,0.971395881006865,0.005339435545385202,0.0,0.009153318077803204,0.0,0.014111365369946605,0.036994660564454614,0.00039261876717707107,0.0,0.0,,0.0,1.0294464075382803,0.0,0.0,,0.0
2751,67107,0,1,0,0,0,0,0,1,0.0,1.0,0.0,0.0,0.0,0.0,0.0,2680.0,2580.0,5.0,19.0,0.0,0.0,10.0,149.0,0.9626865671641791,0.0018656716417910447,0.0070895522388059705,0.0,0.0,0.0037313432835820895,0.05559701492537313,0.0,0.2,0.0,0.0,,0.0,536.0,0.0,0.0,
2752,67114,0,0,1,0,0,0,1,2,0.5,0.0,0.5,0.0,0.0,0.0,0.0,21836.0,20400.0,430.0,123.0,53.0,38.0,532.0,3299.0,0.9342370397508701,0.019692251328082066,0.005632899798497893,0.0024271844660194173,0.0017402454662026011,0.024363436526836417,0.15108078402637845,4.901960784313725e-05,0.0,0.0003031221582297666,0.0,0.0,0.5351960784313725,0.0,3.309487723552592,0.0,0.0
2753,67132,0,0,0,0,0,0,1,1,1.0,0.0,0.0,0.0,0.0,0.0,0.0,520.0,468.0,0.0,9.0,0.0,0.0,43.0,0.0,0.9,0.0,0.01730769230769231,0.0,0.0,0.08269230769230769,0.0,0.002136752136752137,,,0.0,,1.1111111111111112,,,0.0,
2754,67143,0,0,0,0,0,1,0,1,0.0,0.0,0.0,0.0,0.0,1.0,0.0,14.0,14.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,0.0,,,,
2755,67146,0,0,0,0,0,0,1,1,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1833.0,1679.0,53.0,55.0,12.0,0.0,34.0,22.0,0.9159847244953628,0.028914348063284235,0.03000545553737043,0.006546644844517185,0.0,0.018548827059465357,0.012002182214948172,0.0005955926146515784,0.0,0.0,0.0,0.0,1.091721262656343,0.0,0.0,0.0,0.0
2756,67203,0,0,1,0,0,0,2,3,0.6666666666666666,0.0,0.3333333333333333,0.0,0.0,0.0,0.0,29608.0,24542.0,1282.0,379.0,574.0,0.0,1188.0,7786.0,0.8288975952445286,0.04329910834909484,0.012800594433936774,0.019386652256146986,0.0,0.04012429073223453,0.2629694677114293,8.149295085975064e-05,0.0,0.00012843565373747752,0.0,0.0,0.8042810963518321,0.0,1.2675742786197448,0.0,0.0
2757,67207,0,1,0,0,0,0,1,2,0.5,0.5,0.0,0.0,0.0,0.0,0.0,29000.0,15957.0,5590.0,115.0,4597.0,0.0,1979.0,3398.0,0.5502413793103448,0.19275862068965519,0.003965517241379311,0.15851724137931034,0.0,0.06824137931034482,0.11717241379310345,6.266842138246537e-05,0.00017889087656529517,0.0,0.0,0.0,0.908692110045748,2.59391771019678,0.0,0.0,0.0
2758,67208,0,0,1,0,0,0,0,1,0.0,0.0,1.0,0.0,0.0,0.0,0.0,18837.0,11832.0,5061.0,261.0,769.0,0.0,724.0,2005.0,0.6281254976907151,0.2686733556298774,0.01385570950788342,0.040823910389127784,0.0,0.03843499495673409,0.10643945426554122,0.0,0.0,0.0004987531172069825,0.0,0.0,0.0,0.0,9.39501246882793,0.0,0.0
2759,67209,0,0,0,0,0,0,1,1,1.0,0.0,0.0,0.0,0.0,0.0,0.0,13717.0,12395.0,629.0,154.0,135.0,23.0,381.0,1078.0,0.9036232412335059,0.04585550776408836,0.011226944667201283,0.0098418021433258,0.0016767514762703216,0.02777575271560837,0.07858861267040898,8.067769261799113e-05,0.0,0.0,0.0,0.0,1.1066559096409843,0.0,0.0,0.0,0.0
2760,67212,0,0,0,0,0,0,2,2,1.0,0.0,0.0,0.0,0.0,0.0,0.0,44888.0,39882.0,1469.0,349.0,679.0,0.0,1833.0,4523.0,0.8884779896631616,0.03272589556228836,0.007774906433790768,0.015126537159151666,0.0,0.04083496702905008,0.10076189627517376,5.014793641241663e-05,0.0,0.0,0.0,0.0,1.1255202848402788,0.0,0.0,0.0,0.0
2761,67213,0,0,0,0,0,0,3,3,1.0,0.0,0.0,0.0,0.0,0.0,0.0,22988.0,19159.0,1309.0,247.0,338.0,14.0,1257.0,6569.0,0.8334348355663824,0.05694275274056029,0.010744736384200452,0.014703323473116408,0.0006090133982947625,0.05468070297546546,0.28575778667130675,0.0001565843728795866,0.0,0.0,0.0,0.0,1.1998538545853124,0.0,0.0,0.0,0.0
2762,67216,0,0,0,0,0,0,2,2,1.0,0.0,0.0,0.0,0.0,0.0,0.0,24300.0,19548.0,1729.0,165.0,1496.0,0.0,779.0,5483.0,0.8044444444444444,0.0711522633744856,0.006790123456790123,0.06156378600823045,0.0,0.03205761316872428,0.22563786008230452,0.0001023122570083896,0.0,0.0,0.0,0.0,1.2430939226519337,0.0,0.0,0.0,0.0
2763,67217,0,0,0,0,0,0,2,2,1.0,0.0,0.0,0.0,0.0,0.0,0.0,30231.0,25662.0,1575.0,482.0,1076.0,0.0,1229.0,4378.0,0.848863749131686,0.05209883894016076,0.01594389864708412,0.03559260361880189,0.0,0.04065363368727465,0.14481823293969767,7.793624814901411e-05,0.0,0.0,0.0,0.0,1.1780453588964226,0.0,0.0,0.0,0.0
2764,67301,0,0,0,0,0,1,0,1,0.0,0.0,0.0,0.0,0.0,1.0,0.0,12952.0,11221.0,723.0,182.0,205.0,30.0,483.0,1028.0,0.8663526868437307,0.05582149474984558,0.014051883878937617,0.015827671402100063,0.0023162445954292774,0.03729153798641136,0.07936998147004323,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2765,67336,0,0,0,0,0,1,0,1,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1848.0,1667.0,18.0,24.0,0.0,0.0,139.0,16.0,0.9020562770562771,0.00974025974025974,0.012987012987012988,0.0,0.0,0.07521645021645022,0.008658008658008658,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,
2766,67401,0,0,0,0,0,0,1,1,1.0,0.0,0.0,0.0,0.0,0.0,0.0,51285.0,44449.0,1778.0,192.0,1333.0,0.0,1726.0,5863.0,0.8667056644242956,0.0346690065321244,0.0037437847323778884,0.02599200545968607,0.0,0.03365506483377206,0.11432192648922687,2.2497693986366398e-05,0.0,0.0,0.0,0.0,1.1537942360908007,0.0,0.0,0.0,0.0
2767,67416,0,0,0,0,0,0,1,1,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1102.0,1085.0,0.0,0.0,1.0,0.0,16.0,20.0,0.984573502722323,0.0,0.0,0.0009074410163339383,0.0,0.014519056261343012,0.018148820326678767,0.0009216589861751152,,0.0,,0.0,1.015668202764977,,0.0,,0.0
2768,67460,0,0,0,0,0,0,2,2,1.0,0.0,0.0,0.0,0.0,0.0,0.0,15019.0,14082.0,201.0,101.0,114.0,0.0,375.0,625.0,0.9376123576802716,0.013383048139023903,0.0067248152340368865,0.007590385511685198,0.0,0.024968373393701313,0.04161395565616885,0.000142025280499929,0.0,0.0,0.0,0.0,1.0665388439142167,0.0,0.0,0.0,0.0
2769,67501,0,0,0,0,0,0,1,1,1.0,0.0,0.0,0.0,0.0,0.0,0.0,26696.0,23301.0,1410.0,260.0,99.0,17.0,1120.0,3392.0,0.8728273898711417,0.0528169014084507,0.00973928678453701,0.003708420737189092,0.0006367995205274198,0.041953850764159424,0.12706023374288283,4.291661302090039e-05,0.0,0.0,0.0,0.0,1.1457019012059568,0.0,0.0,0.0,0.0
2770,67502,0,0,0,0,0,0,1,1,1.0,0.0,0.0,0.0,0.0,0.0,0.0,23687.0,22587.0,359.0,63.0,216.0,19.0,312.0,1772.0,0.9535610250348292,0.015155992738633006,0.002659686748005235,0.009118925993160805,0.0008021277493984041,0.013171781990121164,0.07480896694389327,4.4273254526940277e-05,0.0,0.0,0.0,0.0,1.0487005799796343,0.0,0.0,0.0,0.0
2771,67544,0,0,0,0,0,0,1,1,1.0,0.0,0.0,0.0,0.0,0.0,0.0,3149.0,3002.0,45.0,32.0,0.0,0.0,43.0,129.0,0.9533185138139092,0.014290250873293109,0.010161956176563989,0.0,0.0,0.01365512861225786,0.04096538583677358,0.00033311125916055963,0.0,0.0,0.0,,1.0489673550966023,0.0,0.0,0.0,
2772,67601,0,0,0,0,0,0,2,2,1.0,0.0,0.0,0.0,0.0,0.0,0.0,23958.0,22639.0,297.0,39.0,367.0,0.0,562.0,1329.0,0.9449453209783788,0.012396694214876033,0.0016278487352867517,0.015318473996159947,0.0,0.023457717672593706,0.055472076133233156,8.834312469632051e-05,0.0,0.0,0.0,0.0,1.0582622907372234,0.0,0.0,0.0,0.0
2773,67701,0,0,0,0,0,0,1,1,1.0,0.0,0.0,0.0,0.0,0.0,0.0,6423.0,6018.0,103.0,71.0,20.0,5.0,121.0,307.0,0.9369453526389537,0.016036120193056204,0.011054024599096995,0.0031138097462245057,0.0007784524365561264,0.01883854896465826,0.04779697960454616,0.00016616816218012627,0.0,0.0,0.0,0.0,1.0672981056829511,0.0,0.0,0.0,0.0
2774,67749,0,0,0,0,0,0,1,1,1.0,0.0,0.0,0.0,0.0,0.0,0.0,2292.0,2224.0,10.0,3.0,0.0,0.0,44.0,82.0,0.9703315881326352,0.004363001745200698,0.0013089005235602095,0.0,0.0,0.019197207678883072,0.03577661431064572,0.0004496402877697842,0.0,0.0,0.0,,1.0305755395683454,0.0,0.0,0.0,
2775,67846,0,0,1,0,0,0,0,1,0.0,0.0,1.0,0.0,0.0,0.0,0.0,33726.0,25173.0,866.0,272.0,1509.0,0.0,1164.0,17127.0,0.7463974381782601,0.02567751882820376,0.00806499436636423,0.04474292830457214,0.0,0.03451343177370575,0.5078277886497065,0.0,0.0,5.8387341624335844e-05,0.0,0.0,0.0,0.0,1.9691714836223506,0.0,0.0
2776,68005,0,0,0,0,0,0,1,1,1.0,0.0,0.0,0.0,0.0,0.0,0.0,23202.0,20098.0,1216.0,152.0,481.0,164.0,752.0,2911.0,0.8662184294457375,0.05240927506249461,0.0065511593828118265,0.020730971467976898,0.0070683561761917075,0.03241099905180588,0.1254633221274028,4.975619464623345e-05,0.0,0.0,0.0,0.0,1.1544432281819086,0.0,0.0,0.0,0.0
2777,68037,0,0,0,0,0,0,1,1,1.0,0.0,0.0,0.0,0.0,0.0,0.0,2078.0,2055.0,0.0,0.0,0.0,7.0,16.0,17.0,0.9889316650625601,0.0,0.0,0.0,0.003368623676612127,0.007699711260827719,0.008180943214629451,0.00048661800486618007,,0.0,,,1.011192214111922,,0.0,,
2778,68102,0,1,0,0,0,0,0,1,0.0,1.0,0.0,0.0,0.0,0.0,0.0,6877.0,4778.0,1210.0,53.0,259.0,29.0,351.0,912.0,0.694779700450778,0.17594881489021374,0.007706848916678785,0.037661771121128396,0.004216955067616693,0.05103969754253308,0.13261596626435945,0.0,0.0008264462809917355,0.0,0.0,0.0,0.0,5.683471074380166,0.0,0.0,0.0
